1701,42.2457601,-71.1740937
1702,42.2997642,-71.071041
1703,42.2457601,-71.1740937
1704,42.2813434,-71.0693663
1705,42.3513413,-71.06277
1706,42.3513413,-71.06277
1707,42.2761249,-71.09141249999999
1708,42.3513413,-71.06277
1709,42.3499645,-71.0638168
1710,42.2761249,-71.09141249999999
1711,42.2813434,-71.0693663
1712,42.27791819999999,-71.0774009
1713,42.2734562,-71.06844559999999
1714,42.2734562,-71.06844559999999
1801,42.2727499,-71.07946679999999
1802,42.2761249,-71.09141249999999
1803,42.2763126,-71.1033928
1804,42.2727499,-71.07946679999999
1805,42.2646004,-71.10265559999999
1806,42.2671634,-71.1046056
1807,42.2853968,-71.1177891
1808,42.2653566,-71.11762329999999
1809,42.2747815,-71.1270743
1810,42.2777651,-71.13542869999999
1811,42.2777651,-71.13542869999999
1812,42.2565282,-71.1209922
1813,42.2520704,-71.1246563
1814,42.2653566,-71.11762329999999
1815,42.2653566,-71.11762329999999
1816,42.253995,-71.11014999999999
1817,42.2432661,-71.1243417
1818,42.2520704,-71.1246563
1819,42.2565282,-71.1209922
1820,42.2338462,-71.13287559999999
1821,42.2671634,-71.1046056
1822,42.2747815,-71.1270743
1823,42.4072107,-71.3824374
1901,42.3185445,-71.1131934
1902,42.4072107,-71.3824374
1903,42.3185445,-71.1131934
1904,42.3181362,-71.10449489999999
1905,42.3152233,-71.114932
1906,42.37815459999999,-71.062057
1907,42.2905106,-71.117699
1908,42.3071417,-71.1143075
1909,42.3071417,-71.1143075
1910,42.2864638,-71.1277339
1911,42.29392070000001,-71.1211314
1912,42.2905106,-71.117699
1913,42.2864638,-71.1277339
2001,42.2867703,-71.1317625
2002,42.2867703,-71.1317625
2003,42.2634939,-71.1560437
2004,42.2867703,-71.1317625
2005,42.2780554,-71.16164959999999
2006,42.2883793,-71.1482675
2007,42.2883793,-71.1482675
2008,42.2867867,-71.1484722
2009,42.2812451,-71.14100359999999
2010,42.2772086,-71.1516292
2011,42.286958,-71.1492613
2012,42.3753785,-71.05862130000001
2013,42.3753785,-71.05862130000001
2014,42.2772086,-71.1516292
